FPR	TPR	Tissue	Treshold
0.595455	1.000000	Heart_-_Left_Ventricle	0.000000
0.025000	0.886364	Heart_-_Left_Ventricle	0.004047
0.165909	0.965909	Heart_-_Left_Ventricle	0.000085
0.000000	0.227273	Heart_-_Left_Ventricle	0.011319
0.622727	1.000000	Heart_-_Left_Ventricle	0.000000
0.393182	1.000000	Heart_-_Left_Ventricle	0.000000
0.665909	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.170455	Heart_-_Left_Ventricle	0.011332
0.000000	0.295455	Heart_-_Left_Ventricle	0.011239
0.168182	0.965909	Heart_-_Left_Ventricle	0.000081
0.004545	0.761364	Heart_-_Left_Ventricle	0.008445
0.190909	0.977273	Heart_-_Left_Ventricle	0.000029
0.661364	1.000000	Heart_-_Left_Ventricle	0.000000
0.738636	1.000000	Heart_-_Left_Ventricle	0.000000
0.559091	1.000000	Heart_-_Left_Ventricle	0.000000
0.004545	0.750000	Heart_-_Left_Ventricle	0.008517
0.000000	0.125000	Heart_-_Left_Ventricle	0.011350
0.336364	1.000000	Heart_-_Left_Ventricle	0.000000
0.504545	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.011364	Heart_-_Left_Ventricle	0.011363
0.820455	1.000000	Heart_-_Left_Ventricle	0.000000
0.100000	0.965909	Heart_-_Left_Ventricle	0.000316
0.218182	0.988636	Heart_-_Left_Ventricle	0.000000
0.500000	1.000000	Heart_-_Left_Ventricle	0.000000
0.127273	0.965909	Heart_-_Left_Ventricle	0.000205
0.613636	1.000000	Heart_-_Left_Ventricle	0.000000
0.538636	1.000000	Heart_-_Left_Ventricle	0.000000
0.093182	0.965909	Heart_-_Left_Ventricle	0.000468
0.000000	0.102273	Heart_-_Left_Ventricle	0.011352
0.004545	0.715909	Heart_-_Left_Ventricle	0.009023
0.413636	1.000000	Heart_-_Left_Ventricle	0.000000
0.463636	1.000000	Heart_-_Left_Ventricle	0.000000
0.934091	1.000000	Heart_-_Left_Ventricle	0.000000
0.531818	1.000000	Heart_-_Left_Ventricle	0.000000
0.618182	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.284091	Heart_-_Left_Ventricle	0.011249
0.143182	0.965909	Heart_-_Left_Ventricle	0.000167
0.000000	0.375000	Heart_-_Left_Ventricle	0.011161
0.065909	0.954545	Heart_-_Left_Ventricle	0.000802
0.972727	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.215909	Heart_-_Left_Ventricle	0.011320
0.075000	0.965909	Heart_-_Left_Ventricle	0.000688
0.670455	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.204545	Heart_-_Left_Ventricle	0.011320
0.009091	0.840909	Heart_-_Left_Ventricle	0.005915
0.997727	1.000000	Heart_-_Left_Ventricle	0.000000
0.379545	1.000000	Heart_-_Left_Ventricle	0.000000
0.611364	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.579545	Heart_-_Left_Ventricle	0.010616
0.000000	0.602273	Heart_-_Left_Ventricle	0.010495
0.472727	1.000000	Heart_-_Left_Ventricle	0.000000
0.750000	1.000000	Heart_-_Left_Ventricle	0.000000
0.700000	1.000000	Heart_-_Left_Ventricle	0.000000
0.502273	1.000000	Heart_-_Left_Ventricle	0.000000
0.002273	0.670455	Heart_-_Left_Ventricle	0.009920
0.318182	1.000000	Heart_-_Left_Ventricle	0.000000
0.634091	1.000000	Heart_-_Left_Ventricle	0.000000
0.418182	1.000000	Heart_-_Left_Ventricle	0.000000
0.668182	1.000000	Heart_-_Left_Ventricle	0.000000
0.279545	0.988636	Heart_-_Left_Ventricle	0.000000
0.000000	0.465909	Heart_-_Left_Ventricle	0.010929
0.054545	0.954545	Heart_-_Left_Ventricle	0.001257
0.636364	1.000000	Heart_-_Left_Ventricle	0.000000
0.161364	0.965909	Heart_-_Left_Ventricle	0.000111
0.234091	0.988636	Heart_-_Left_Ventricle	0.000000
0.977273	1.000000	Heart_-_Left_Ventricle	0.000000
0.034091	0.931818	Heart_-_Left_Ventricle	0.002447
0.836364	1.000000	Heart_-_Left_Ventricle	0.000000
0.338636	1.000000	Heart_-_Left_Ventricle	0.000000
0.775000	1.000000	Heart_-_Left_Ventricle	0.000000
0.172727	0.965909	Heart_-_Left_Ventricle	0.000067
0.818182	1.000000	Heart_-_Left_Ventricle	0.000000
0.565909	1.000000	Heart_-_Left_Ventricle	0.000000
0.302273	1.000000	Heart_-_Left_Ventricle	0.000000
0.563636	1.000000	Heart_-_Left_Ventricle	0.000000
0.211364	0.988636	Heart_-_Left_Ventricle	0.000001
0.000000	0.409091	Heart_-_Left_Ventricle	0.011096
0.090909	0.965909	Heart_-_Left_Ventricle	0.000475
0.815909	1.000000	Heart_-_Left_Ventricle	0.000000
0.197727	0.977273	Heart_-_Left_Ventricle	0.000021
0.200000	0.988636	Heart_-_Left_Ventricle	0.000014
0.038636	0.931818	Heart_-_Left_Ventricle	0.002272
0.138636	0.965909	Heart_-_Left_Ventricle	0.000180
0.025000	0.897727	Heart_-_Left_Ventricle	0.003756
0.002273	0.715909	Heart_-_Left_Ventricle	0.009310
0.422727	1.000000	Heart_-_Left_Ventricle	0.000000
0.136364	0.965909	Heart_-_Left_Ventricle	0.000187
0.813636	1.000000	Heart_-_Left_Ventricle	0.000000
0.256818	0.988636	Heart_-_Left_Ventricle	0.000000
0.834091	1.000000	Heart_-_Left_Ventricle	0.000000
0.222727	0.988636	Heart_-_Left_Ventricle	0.000000
0.584091	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.443182	Heart_-_Left_Ventricle	0.011018
0.350000	1.000000	Heart_-_Left_Ventricle	0.000000
0.020455	0.886364	Heart_-_Left_Ventricle	0.004289
0.652273	1.000000	Heart_-_Left_Ventricle	0.000000
0.995455	1.000000	Heart_-_Left_Ventricle	0.000000
0.436364	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.193182	Heart_-_Left_Ventricle	0.011328
0.572727	1.000000	Heart_-_Left_Ventricle	0.000000
0.811364	1.000000	Heart_-_Left_Ventricle	0.000000
0.240909	0.988636	Heart_-_Left_Ventricle	0.000000
0.286364	0.988636	Heart_-_Left_Ventricle	0.000000
0.097727	0.965909	Heart_-_Left_Ventricle	0.000354
0.190909	0.965909	Heart_-_Left_Ventricle	0.000029
0.568182	1.000000	Heart_-_Left_Ventricle	0.000000
0.406818	1.000000	Heart_-_Left_Ventricle	0.000000
0.411364	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.181818	Heart_-_Left_Ventricle	0.011329
0.581818	1.000000	Heart_-_Left_Ventricle	0.000000
0.359091	1.000000	Heart_-_Left_Ventricle	0.000000
0.709091	1.000000	Heart_-_Left_Ventricle	0.000000
0.229545	0.988636	Heart_-_Left_Ventricle	0.000000
0.681818	1.000000	Heart_-_Left_Ventricle	0.000000
0.604545	1.000000	Heart_-_Left_Ventricle	0.000000
0.986364	1.000000	Heart_-_Left_Ventricle	0.000000
0.690909	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.556818	Heart_-_Left_Ventricle	0.010732
0.177273	0.965909	Heart_-_Left_Ventricle	0.000065
0.000000	0.340909	Heart_-_Left_Ventricle	0.011193
0.740909	1.000000	Heart_-_Left_Ventricle	0.000000
0.288636	0.988636	Heart_-_Left_Ventricle	0.000000
0.450000	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.034091	Heart_-_Left_Ventricle	0.011363
0.543182	1.000000	Heart_-_Left_Ventricle	0.000000
0.125000	0.965909	Heart_-_Left_Ventricle	0.000207
0.781818	1.000000	Heart_-_Left_Ventricle	0.000000
0.686364	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.511364	Heart_-_Left_Ventricle	0.010885
0.052273	0.943182	Heart_-_Left_Ventricle	0.001320
0.447727	1.000000	Heart_-_Left_Ventricle	0.000000
0.304545	1.000000	Heart_-_Left_Ventricle	0.000000
0.129545	0.965909	Heart_-_Left_Ventricle	0.000203
0.797727	1.000000	Heart_-_Left_Ventricle	0.000000
0.263636	0.988636	Heart_-_Left_Ventricle	0.000000
0.713636	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.318182	Heart_-_Left_Ventricle	0.011228
0.140909	0.965909	Heart_-_Left_Ventricle	0.000173
0.550000	1.000000	Heart_-_Left_Ventricle	0.000000
0.754545	1.000000	Heart_-_Left_Ventricle	0.000000
0.088636	0.965909	Heart_-_Left_Ventricle	0.000489
0.529545	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.136364	Heart_-_Left_Ventricle	0.011348
0.547727	1.000000	Heart_-_Left_Ventricle	0.000000
0.309091	1.000000	Heart_-_Left_Ventricle	0.000000
0.340909	1.000000	Heart_-_Left_Ventricle	0.000000
0.509091	1.000000	Heart_-_Left_Ventricle	0.000000
0.122727	0.965909	Heart_-_Left_Ventricle	0.000240
0.327273	1.000000	Heart_-_Left_Ventricle	0.000000
0.006818	0.806818	Heart_-_Left_Ventricle	0.006904
0.040909	0.931818	Heart_-_Left_Ventricle	0.001894
0.131818	0.965909	Heart_-_Left_Ventricle	0.000201
0.236364	0.988636	Heart_-_Left_Ventricle	0.000000
0.377273	1.000000	Heart_-_Left_Ventricle	0.000000
0.645455	1.000000	Heart_-_Left_Ventricle	0.000000
0.831818	1.000000	Heart_-_Left_Ventricle	0.000000
0.575000	1.000000	Heart_-_Left_Ventricle	0.000000
0.268182	0.988636	Heart_-_Left_Ventricle	0.000000
0.984091	1.000000	Heart_-_Left_Ventricle	0.000000
0.145455	0.965909	Heart_-_Left_Ventricle	0.000166
0.638636	1.000000	Heart_-_Left_Ventricle	0.000000
0.515909	1.000000	Heart_-_Left_Ventricle	0.000000
0.602273	1.000000	Heart_-_Left_Ventricle	0.000000
0.245455	0.988636	Heart_-_Left_Ventricle	0.000000
0.084091	0.965909	Heart_-_Left_Ventricle	0.000515
0.254545	0.988636	Heart_-_Left_Ventricle	0.000000
0.322727	1.000000	Heart_-_Left_Ventricle	0.000000
0.356818	1.000000	Heart_-_Left_Ventricle	0.000000
0.220455	0.988636	Heart_-_Left_Ventricle	0.000000
0.261364	0.988636	Heart_-_Left_Ventricle	0.000000
0.761364	1.000000	Heart_-_Left_Ventricle	0.000000
0.150000	0.965909	Heart_-_Left_Ventricle	0.000153
0.545455	1.000000	Heart_-_Left_Ventricle	0.000000
0.818182	1.000000	Nerve_-_Tibial	0.000000
0.802273	1.000000	Nerve_-_Tibial	0.000000
0.834091	1.000000	Nerve_-_Tibial	0.000000
0.747727	1.000000	Nerve_-_Tibial	0.000000
0.522727	1.000000	Nerve_-_Tibial	0.000000
0.736364	1.000000	Nerve_-_Tibial	0.000000
0.727273	1.000000	Nerve_-_Tibial	0.000000
0.725000	1.000000	Nerve_-_Tibial	0.000000
0.718182	1.000000	Nerve_-_Tibial	0.000000
0.722727	1.000000	Nerve_-_Tibial	0.000000
0.729545	1.000000	Nerve_-_Tibial	0.000000
0.715909	1.000000	Nerve_-_Tibial	0.000000
0.720455	1.000000	Nerve_-_Tibial	0.000000
0.711364	1.000000	Nerve_-_Tibial	0.000000
0.202273	1.000000	Nerve_-_Tibial	0.000000
0.709091	1.000000	Nerve_-_Tibial	0.000000
0.706818	1.000000	Nerve_-_Tibial	0.000000
0.702273	1.000000	Nerve_-_Tibial	0.000000
0.704545	1.000000	Nerve_-_Tibial	0.000000
0.695455	1.000000	Nerve_-_Tibial	0.000000
0.697727	1.000000	Nerve_-_Tibial	0.000000
0.700000	1.000000	Nerve_-_Tibial	0.000000
0.690909	1.000000	Nerve_-_Tibial	0.000000
0.693182	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.852273	Nerve_-_Tibial	0.011322
0.688636	1.000000	Nerve_-_Tibial	0.000000
0.970455	1.000000	Nerve_-_Tibial	0.000000
0.679545	1.000000	Nerve_-_Tibial	0.000000
0.677273	1.000000	Nerve_-_Tibial	0.000000
0.684091	1.000000	Nerve_-_Tibial	0.000000
0.681818	1.000000	Nerve_-_Tibial	0.000000
0.686364	1.000000	Nerve_-_Tibial	0.000000
0.675000	1.000000	Nerve_-_Tibial	0.000000
0.672727	1.000000	Nerve_-_Tibial	0.000000
0.670455	1.000000	Nerve_-_Tibial	0.000000
0.668182	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.704545	Nerve_-_Tibial	0.011360
0.111364	1.000000	Nerve_-_Tibial	0.000002
0.043182	1.000000	Nerve_-_Tibial	0.000081
0.661364	1.000000	Nerve_-_Tibial	0.000000
0.665909	1.000000	Nerve_-_Tibial	0.000000
0.863636	1.000000	Nerve_-_Tibial	0.000000
0.659091	1.000000	Nerve_-_Tibial	0.000000
0.654545	1.000000	Nerve_-_Tibial	0.000000
0.656818	1.000000	Nerve_-_Tibial	0.000000
0.650000	1.000000	Nerve_-_Tibial	0.000000
0.975000	1.000000	Nerve_-_Tibial	0.000000
0.347727	1.000000	Nerve_-_Tibial	0.000000
0.240909	1.000000	Nerve_-_Tibial	0.000000
0.309091	1.000000	Nerve_-_Tibial	0.000000
0.652273	1.000000	Nerve_-_Tibial	0.000000
0.159091	1.000000	Nerve_-_Tibial	0.000000
0.647727	1.000000	Nerve_-_Tibial	0.000000
0.061364	1.000000	Nerve_-_Tibial	0.000024
0.913636	1.000000	Nerve_-_Tibial	0.000000
0.388636	1.000000	Nerve_-_Tibial	0.000000
0.395455	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.170455	Nerve_-_Tibial	0.011364
0.920455	1.000000	Nerve_-_Tibial	0.000000
0.238636	1.000000	Nerve_-_Tibial	0.000000
0.645455	1.000000	Nerve_-_Tibial	0.000000
0.643182	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.397727	Nerve_-_Tibial	0.011363
0.640909	1.000000	Nerve_-_Tibial	0.000000
0.436364	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.352273	Nerve_-_Tibial	0.011363
0.859091	1.000000	Nerve_-_Tibial	0.000000
0.638636	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.647727	Nerve_-_Tibial	0.011362
0.163636	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.318182	Nerve_-_Tibial	0.011364
0.815909	1.000000	Nerve_-_Tibial	0.000000
0.231818	1.000000	Nerve_-_Tibial	0.000000
0.988636	1.000000	Nerve_-_Tibial	0.000000
0.095455	1.000000	Nerve_-_Tibial	0.000003
0.636364	1.000000	Nerve_-_Tibial	0.000000
0.213636	1.000000	Nerve_-_Tibial	0.000000
0.090909	1.000000	Nerve_-_Tibial	0.000004
0.481818	1.000000	Nerve_-_Tibial	0.000000
0.634091	1.000000	Nerve_-_Tibial	0.000000
0.631818	1.000000	Nerve_-_Tibial	0.000000
0.629545	1.000000	Nerve_-_Tibial	0.000000
0.627273	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.829545	Nerve_-_Tibial	0.011336
0.000000	0.840909	Nerve_-_Tibial	0.011331
0.027273	0.988636	Nerve_-_Tibial	0.000324
0.543182	1.000000	Nerve_-_Tibial	0.000000
0.927273	1.000000	Nerve_-_Tibial	0.000000
0.625000	1.000000	Nerve_-_Tibial	0.000000
0.427273	1.000000	Nerve_-_Tibial	0.000000
0.002273	0.943182	Nerve_-_Tibial	0.010503
0.252273	1.000000	Nerve_-_Tibial	0.000000
0.229545	1.000000	Nerve_-_Tibial	0.000000
0.822727	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.784091	Nerve_-_Tibial	0.011349
0.622727	1.000000	Nerve_-_Tibial	0.000000
0.361364	1.000000	Nerve_-_Tibial	0.000000
0.188636	1.000000	Nerve_-_Tibial	0.000000
0.425000	1.000000	Nerve_-_Tibial	0.000000
0.620455	1.000000	Nerve_-_Tibial	0.000000
0.618182	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.215909	Nerve_-_Tibial	0.011364
0.104545	1.000000	Nerve_-_Tibial	0.000002
0.615909	1.000000	Nerve_-_Tibial	0.000000
0.075000	1.000000	Nerve_-_Tibial	0.000019
0.613636	1.000000	Nerve_-_Tibial	0.000000
0.168182	1.000000	Nerve_-_Tibial	0.000000
0.611364	1.000000	Nerve_-_Tibial	0.000000
0.184091	1.000000	Nerve_-_Tibial	0.000000
0.847727	1.000000	Nerve_-_Tibial	0.000000
0.609091	1.000000	Nerve_-_Tibial	0.000000
0.320455	1.000000	Nerve_-_Tibial	0.000000
0.831818	1.000000	Nerve_-_Tibial	0.000000
0.345455	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.795455	Nerve_-_Tibial	0.011342
0.209091	1.000000	Nerve_-_Tibial	0.000000
0.284091	1.000000	Nerve_-_Tibial	0.000000
0.386364	1.000000	Nerve_-_Tibial	0.000000
0.102273	1.000000	Nerve_-_Tibial	0.000002
0.713636	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.488636	Nerve_-_Tibial	0.011363
0.222727	1.000000	Nerve_-_Tibial	0.000000
0.050000	1.000000	Nerve_-_Tibial	0.000060
0.836364	1.000000	Nerve_-_Tibial	0.000000
0.872727	1.000000	Nerve_-_Tibial	0.000000
0.056818	1.000000	Nerve_-_Tibial	0.000039
0.606818	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.818182	Nerve_-_Tibial	0.011338
0.000000	0.295455	Nerve_-_Tibial	0.011364
0.009091	0.954545	Nerve_-_Tibial	0.007957
0.956818	1.000000	Nerve_-_Tibial	0.000000
0.952273	1.000000	Nerve_-_Tibial	0.000000
0.470455	1.000000	Nerve_-_Tibial	0.000000
0.311364	1.000000	Nerve_-_Tibial	0.000000
0.602273	1.000000	Nerve_-_Tibial	0.000000
0.243182	1.000000	Nerve_-_Tibial	0.000000
0.604545	1.000000	Nerve_-_Tibial	0.000000
0.065909	1.000000	Nerve_-_Tibial	0.000023
0.031818	0.988636	Nerve_-_Tibial	0.000262
0.000000	0.727273	Nerve_-_Tibial	0.011360
0.986364	1.000000	Nerve_-_Tibial	0.000000
0.600000	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.022727	Nerve_-_Tibial	0.011364
0.000000	0.250000	Nerve_-_Tibial	0.011364
0.429545	1.000000	Nerve_-_Tibial	0.000000
0.945455	1.000000	Nerve_-_Tibial	0.000000
0.540909	1.000000	Nerve_-_Tibial	0.000000
0.445455	1.000000	Nerve_-_Tibial	0.000000
0.479545	1.000000	Nerve_-_Tibial	0.000000
0.597727	1.000000	Nerve_-_Tibial	0.000000
0.843182	1.000000	Nerve_-_Tibial	0.000000
0.370455	1.000000	Nerve_-_Tibial	0.000000
0.013636	0.977273	Nerve_-_Tibial	0.001896
0.000000	0.534091	Nerve_-_Tibial	0.011363
0.220455	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.806818	Nerve_-_Tibial	0.011340
0.984091	1.000000	Nerve_-_Tibial	0.000000
0.731818	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.602273	Nerve_-_Tibial	0.011363
0.595455	1.000000	Nerve_-_Tibial	0.000000
0.852273	1.000000	Nerve_-_Tibial	0.000000
0.418182	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.136364	Nerve_-_Tibial	0.011364
0.325000	1.000000	Nerve_-_Tibial	0.000000
0.381818	1.000000	Nerve_-_Tibial	0.000000
0.156818	1.000000	Nerve_-_Tibial	0.000000
0.315909	1.000000	Nerve_-_Tibial	0.000000
0.329545	1.000000	Nerve_-_Tibial	0.000000
0.509091	1.000000	Nerve_-_Tibial	0.000000
0.593182	1.000000	Nerve_-_Tibial	0.000000
0.406818	1.000000	Nerve_-_Tibial	0.000000
0.743182	1.000000	Nerve_-_Tibial	0.000000
0.590909	1.000000	Nerve_-_Tibial	0.000000
0.018182	0.977273	Nerve_-_Tibial	0.001468
0.000000	0.750000	Nerve_-_Tibial	0.011357
0.538636	1.000000	Nerve_-_Tibial	0.000000
0.250000	1.000000	Nerve_-_Tibial	0.000000
0.588636	1.000000	Nerve_-_Tibial	0.000000
0.286364	1.000000	Nerve_-_Tibial	0.000000
0.009091	0.943182	Nerve_-_Tibial	0.007997
0.000000	0.625000	Nerve_-_Tibial	0.011362
0.363636	1.000000	Nerve_-_Tibial	0.000000
0.781818	1.000000	Nerve_-_Tibial	0.000000
0.761364	1.000000	Nerve_-_Tibial	0.000000
0.456818	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.738636	Nerve_-_Tibial	0.011358
0.409091	1.000000	Nerve_-_Tibial	0.000000
0.463636	1.000000	Nerve_-_Tibial	0.000000
0.586364	1.000000	Nerve_-_Tibial	0.000000
0.420455	1.000000	Nerve_-_Tibial	0.000000
0.584091	1.000000	Nerve_-_Tibial	0.000000
0.234091	1.000000	Nerve_-_Tibial	0.000000
0.125000	1.000000	Nerve_-_Tibial	0.000001
0.088636	1.000000	Nerve_-_Tibial	0.000004
0.000000	0.420455	Nerve_-_Tibial	0.011363
0.811364	1.000000	Nerve_-_Tibial	0.000000
0.322727	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.477273	Nerve_-_Tibial	0.011363
0.084091	1.000000	Nerve_-_Tibial	0.000011
0.438636	1.000000	Nerve_-_Tibial	0.000000
0.977273	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.011364	Nerve_-_Tibial	0.011364
0.106818	1.000000	Nerve_-_Tibial	0.000002
0.402273	1.000000	Nerve_-_Tibial	0.000000
0.368182	1.000000	Nerve_-_Tibial	0.000000
0.475000	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.227273	Nerve_-_Tibial	0.011364
0.490909	1.000000	Nerve_-_Tibial	0.000000
0.793182	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.454545	Nerve_-_Tibial	0.011363
0.581818	1.000000	Nerve_-_Tibial	0.000000
0.038636	0.988636	Nerve_-_Tibial	0.000171
0.054545	1.000000	Nerve_-_Tibial	0.000056
0.579545	1.000000	Nerve_-_Tibial	0.000000
0.254545	1.000000	Nerve_-_Tibial	0.000000
0.020455	0.988636	Nerve_-_Tibial	0.000609
0.577273	1.000000	Nerve_-_Tibial	0.000000
0.038636	1.000000	Nerve_-_Tibial	0.000158
0.536364	1.000000	Nerve_-_Tibial	0.000000
0.143182	1.000000	Nerve_-_Tibial	0.000000
0.297727	1.000000	Nerve_-_Tibial	0.000000
0.759091	1.000000	Nerve_-_Tibial	0.000000
0.352273	1.000000	Nerve_-_Tibial	0.000000
0.861364	1.000000	Nerve_-_Tibial	0.000000
0.020455	0.977273	Nerve_-_Tibial	0.000805
0.965909	1.000000	Nerve_-_Tibial	0.000000
0.070455	1.000000	Nerve_-_Tibial	0.000019
0.454545	1.000000	Nerve_-_Tibial	0.000000
0.009091	0.965909	Nerve_-_Tibial	0.007127
0.338636	1.000000	Nerve_-_Tibial	0.000000
0.327273	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.511364	Nerve_-_Tibial	0.011363
0.022727	0.988636	Nerve_-_Tibial	0.000469
0.765909	1.000000	Nerve_-_Tibial	0.000000
0.152273	1.000000	Nerve_-_Tibial	0.000000
0.175000	1.000000	Nerve_-_Tibial	0.000000
0.318182	1.000000	Nerve_-_Tibial	0.000000
0.575000	1.000000	Nerve_-_Tibial	0.000000
0.506818	1.000000	Nerve_-_Tibial	0.000000
0.375000	1.000000	Nerve_-_Tibial	0.000000
0.047727	1.000000	Nerve_-_Tibial	0.000071
0.313636	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.090909	Nerve_-_Tibial	0.011364
0.000000	0.056818	Nerve_-_Tibial	0.011364
0.000000	0.375000	Nerve_-_Tibial	0.011363
0.002273	0.931818	Nerve_-_Tibial	0.010557
0.122727	1.000000	Nerve_-_Tibial	0.000001
0.572727	1.000000	Nerve_-_Tibial	0.000000
0.875000	1.000000	Nerve_-_Tibial	0.000000
0.504545	1.000000	Nerve_-_Tibial	0.000000
0.468182	1.000000	Nerve_-_Tibial	0.000000
0.281818	1.000000	Nerve_-_Tibial	0.000000
0.488636	1.000000	Nerve_-_Tibial	0.000000
0.079545	1.000000	Nerve_-_Tibial	0.000014
0.502273	1.000000	Nerve_-_Tibial	0.000000
0.570455	1.000000	Nerve_-_Tibial	0.000000
0.779545	1.000000	Nerve_-_Tibial	0.000000
0.770455	1.000000	Nerve_-_Tibial	0.000000
0.397727	1.000000	Nerve_-_Tibial	0.000000
0.011364	0.965909	Nerve_-_Tibial	0.006351
0.000000	0.284091	Nerve_-_Tibial	0.011364
0.170455	1.000000	Nerve_-_Tibial	0.000000
0.190909	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.045455	Nerve_-_Tibial	0.011364
0.115909	1.000000	Nerve_-_Tibial	0.000002
0.000000	0.272727	Nerve_-_Tibial	0.011364
0.359091	1.000000	Nerve_-_Tibial	0.000000
0.059091	1.000000	Nerve_-_Tibial	0.000036
0.865909	1.000000	Nerve_-_Tibial	0.000000
0.356818	1.000000	Nerve_-_Tibial	0.000000
0.440909	1.000000	Nerve_-_Tibial	0.000000
0.893182	1.000000	Nerve_-_Tibial	0.000000
0.113636	1.000000	Nerve_-_Tibial	0.000002
0.195455	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.545455	Nerve_-_Tibial	0.011363
0.500000	1.000000	Nerve_-_Tibial	0.000000
0.004545	0.943182	Nerve_-_Tibial	0.010146
0.568182	1.000000	Nerve_-_Tibial	0.000000
0.265909	1.000000	Nerve_-_Tibial	0.000000
0.565909	1.000000	Nerve_-_Tibial	0.000000
0.959091	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.329545	Nerve_-_Tibial	0.011364
0.300000	1.000000	Nerve_-_Tibial	0.000000
0.772727	1.000000	Nerve_-_Tibial	0.000000
0.752273	1.000000	Nerve_-_Tibial	0.000000
0.754545	1.000000	Nerve_-_Tibial	0.000000
0.334091	1.000000	Nerve_-_Tibial	0.000000
0.868182	1.000000	Nerve_-_Tibial	0.000000
0.895455	1.000000	Nerve_-_Tibial	0.000000
0.563636	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.363636	Nerve_-_Tibial	0.011363
0.000000	0.613636	Nerve_-_Tibial	0.011362
0.215909	1.000000	Nerve_-_Tibial	0.000000
0.029545	0.988636	Nerve_-_Tibial	0.000287
0.443182	1.000000	Nerve_-_Tibial	0.000000
0.204545	1.000000	Nerve_-_Tibial	0.000000
0.534091	1.000000	Nerve_-_Tibial	0.000000
0.950000	1.000000	Nerve_-_Tibial	0.000000
0.259091	1.000000	Nerve_-_Tibial	0.000000
0.434091	1.000000	Nerve_-_Tibial	0.000000
0.472727	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.147727	Nerve_-_Tibial	0.011364
0.497727	1.000000	Nerve_-_Tibial	0.000000
0.179545	1.000000	Nerve_-_Tibial	0.000000
0.354545	1.000000	Nerve_-_Tibial	0.000000
0.002273	0.897727	Nerve_-_Tibial	0.010996
0.915909	1.000000	Nerve_-_Tibial	0.000000
0.838636	1.000000	Nerve_-_Tibial	0.000000
0.786364	1.000000	Nerve_-_Tibial	0.000000
0.784091	1.000000	Nerve_-_Tibial	0.000000
0.995455	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.386364	Nerve_-_Tibial	0.011363
1.000000	1.000000	Nerve_-_Tibial	0.000000
0.290909	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.579545	Nerve_-_Tibial	0.011363
0.461364	1.000000	Nerve_-_Tibial	0.000000
0.390909	1.000000	Nerve_-_Tibial	0.000000
0.000000	0.443182	Nerve_-_Tibial	0.011363
0.000000	0.465909	Nerve_-_Tibial	0.011363
0.193182	1.000000	Nerve_-_Tibial	0.000000
0.561364	1.000000	Nerve_-_Tibial	0.000000
0.411364	1.000000	Nerve_-_Tibial	0.000000
0.559091	1.000000	Nerve_-_Tibial	0.000000
0.531818	1.000000	Nerve_-_Tibial	0.000000
0.486364	1.000000	Nerve_-_Tibial	0.000000
