FPR	TPR	Tissue	Treshold
0.827273	1.000000	Brain_-_Hypothalamus	0.000000
0.178788	0.836364	Brain_-_Hypothalamus	0.000471
0.740909	1.000000	Brain_-_Hypothalamus	0.000001
0.119697	0.800000	Brain_-_Hypothalamus	0.001008
0.822727	1.000000	Brain_-_Hypothalamus	0.000000
0.006061	0.309091	Brain_-_Hypothalamus	0.009313
0.806061	1.000000	Brain_-_Hypothalamus	0.000000
0.022727	0.563636	Brain_-_Hypothalamus	0.004460
0.984848	1.000000	Brain_-_Hypothalamus	0.000000
0.163636	0.836364	Brain_-_Hypothalamus	0.000571
0.062121	0.763636	Brain_-_Hypothalamus	0.001697
0.698485	1.000000	Brain_-_Hypothalamus	0.000003
0.906061	1.000000	Brain_-_Hypothalamus	0.000000
0.380303	0.981818	Brain_-_Hypothalamus	0.000090
0.465152	1.000000	Brain_-_Hypothalamus	0.000041
0.010606	0.454545	Brain_-_Hypothalamus	0.007124
0.663636	1.000000	Brain_-_Hypothalamus	0.000004
0.813636	1.000000	Brain_-_Hypothalamus	0.000000
0.001515	0.036364	Brain_-_Hypothalamus	0.016291
0.530303	1.000000	Brain_-_Hypothalamus	0.000017
0.015152	0.490909	Brain_-_Hypothalamus	0.005388
0.674242	1.000000	Brain_-_Hypothalamus	0.000004
0.130303	0.800000	Brain_-_Hypothalamus	0.000851
0.954545	1.000000	Brain_-_Hypothalamus	0.000000
0.043939	0.636364	Brain_-_Hypothalamus	0.003148
0.353030	0.963636	Brain_-_Hypothalamus	0.000102
0.716667	1.000000	Brain_-_Hypothalamus	0.000002
0.925758	1.000000	Brain_-_Hypothalamus	0.000000
0.148485	0.818182	Brain_-_Hypothalamus	0.000720
0.196970	0.854545	Brain_-_Hypothalamus	0.000413
0.725758	1.000000	Brain_-_Hypothalamus	0.000002
0.206061	0.872727	Brain_-_Hypothalamus	0.000384
0.866667	1.000000	Brain_-_Hypothalamus	0.000000
0.521212	1.000000	Brain_-_Hypothalamus	0.000020
0.974242	1.000000	Brain_-_Hypothalamus	0.000000
0.036364	0.600000	Brain_-_Hypothalamus	0.003677
0.003030	0.236364	Brain_-_Hypothalamus	0.011518
0.115152	0.800000	Brain_-_Hypothalamus	0.001025
0.012121	0.454545	Brain_-_Hypothalamus	0.006969
0.425758	1.000000	Brain_-_Hypothalamus	0.000058
0.950000	1.000000	Brain_-_Hypothalamus	0.000000
0.231818	0.909091	Brain_-_Hypothalamus	0.000300
0.189394	0.836364	Brain_-_Hypothalamus	0.000440
0.568182	1.000000	Brain_-_Hypothalamus	0.000011
0.728788	1.000000	Brain_-_Hypothalamus	0.000002
0.854545	1.000000	Brain_-_Hypothalamus	0.000000
0.578788	1.000000	Brain_-_Hypothalamus	0.000011
0.512121	1.000000	Brain_-_Hypothalamus	0.000023
0.310606	0.945455	Brain_-_Hypothalamus	0.000152
0.146970	0.818182	Brain_-_Hypothalamus	0.000720
0.924242	1.000000	Brain_-_Hypothalamus	0.000000
0.490909	1.000000	Brain_-_Hypothalamus	0.000030
0.515152	1.000000	Brain_-_Hypothalamus	0.000022
0.774242	1.000000	Brain_-_Hypothalamus	0.000001
0.357576	0.963636	Brain_-_Hypothalamus	0.000101
0.840909	1.000000	Brain_-_Hypothalamus	0.000000
0.993939	1.000000	Brain_-_Hypothalamus	0.000000
0.454545	1.000000	Brain_-_Hypothalamus	0.000045
0.540909	1.000000	Brain_-_Hypothalamus	0.000014
0.598485	1.000000	Brain_-_Hypothalamus	0.000009
0.440909	1.000000	Brain_-_Hypothalamus	0.000051
0.419697	1.000000	Brain_-_Hypothalamus	0.000063
0.266667	0.927273	Brain_-_Hypothalamus	0.000228
0.209091	0.872727	Brain_-_Hypothalamus	0.000365
0.778788	1.000000	Brain_-_Hypothalamus	0.000001
0.651515	1.000000	Brain_-_Hypothalamus	0.000005
0.177273	0.836364	Brain_-_Hypothalamus	0.000482
0.834848	1.000000	Brain_-_Hypothalamus	0.000000
0.496970	1.000000	Brain_-_Hypothalamus	0.000028
0.157576	0.818182	Brain_-_Hypothalamus	0.000631
0.103030	0.781818	Brain_-_Hypothalamus	0.001103
0.251515	0.909091	Brain_-_Hypothalamus	0.000257
0.198485	0.854545	Brain_-_Hypothalamus	0.000412
0.012121	0.472727	Brain_-_Hypothalamus	0.006907
0.887879	1.000000	Brain_-_Hypothalamus	0.000000
0.200000	0.854545	Brain_-_Hypothalamus	0.000409
0.583333	1.000000	Brain_-_Hypothalamus	0.000010
0.001515	0.072727	Brain_-_Hypothalamus	0.015967
0.715152	1.000000	Brain_-_Hypothalamus	0.000002
0.489394	1.000000	Brain_-_Hypothalamus	0.000031
0.745455	1.000000	Brain_-_Hypothalamus	0.000001
0.971212	1.000000	Brain_-_Cortex	0.000000
0.251515	0.872727	Brain_-_Cortex	0.000311
0.542424	0.963636	Brain_-_Cortex	0.000004
0.198485	0.854545	Brain_-_Cortex	0.000645
0.907576	1.000000	Brain_-_Cortex	0.000000
0.000000	0.509091	Brain_-_Cortex	0.009768
0.177273	0.854545	Brain_-_Cortex	0.000761
0.272727	0.872727	Brain_-_Cortex	0.000267
0.984848	1.000000	Brain_-_Cortex	0.000000
0.612121	0.963636	Brain_-_Cortex	0.000001
0.387879	0.945455	Brain_-_Cortex	0.000035
0.692424	0.981818	Brain_-_Cortex	0.000000
0.634848	0.963636	Brain_-_Cortex	0.000001
0.560606	0.963636	Brain_-_Cortex	0.000002
0.986364	1.000000	Brain_-_Cortex	0.000000
0.203030	0.854545	Brain_-_Cortex	0.000639
0.257576	0.872727	Brain_-_Cortex	0.000299
0.062121	0.781818	Brain_-_Cortex	0.002966
0.280303	0.872727	Brain_-_Cortex	0.000257
0.800000	1.000000	Brain_-_Cortex	0.000000
0.301515	0.909091	Brain_-_Cortex	0.000135
0.586364	0.963636	Brain_-_Cortex	0.000002
0.646970	0.963636	Brain_-_Cortex	0.000001
0.828788	1.000000	Brain_-_Cortex	0.000000
0.753030	1.000000	Brain_-_Cortex	0.000000
0.950000	1.000000	Brain_-_Cortex	0.000000
0.400000	0.945455	Brain_-_Cortex	0.000027
0.550000	0.963636	Brain_-_Cortex	0.000003
0.439394	0.945455	Brain_-_Cortex	0.000018
0.018182	0.709091	Brain_-_Cortex	0.005161
0.665152	0.963636	Brain_-_Cortex	0.000000
0.704545	0.981818	Brain_-_Cortex	0.000000
0.213636	0.854545	Brain_-_Cortex	0.000608
0.443939	0.945455	Brain_-_Cortex	0.000017
0.936364	1.000000	Brain_-_Cortex	0.000000
0.778788	1.000000	Brain_-_Cortex	0.000000
0.939394	1.000000	Brain_-_Cortex	0.000000
0.730303	1.000000	Brain_-_Cortex	0.000000
0.860606	1.000000	Brain_-_Cortex	0.000000
0.678788	0.963636	Brain_-_Cortex	0.000000
0.000000	0.127273	Brain_-_Cortex	0.013862
0.536364	0.963636	Brain_-_Cortex	0.000004
0.234848	0.872727	Brain_-_Cortex	0.000440
0.515152	0.945455	Brain_-_Cortex	0.000005
0.401515	0.945455	Brain_-_Cortex	0.000027
0.833333	1.000000	Brain_-_Cortex	0.000000
0.068182	0.781818	Brain_-_Cortex	0.002712
0.998485	1.000000	Brain_-_Cortex	0.000000
0.000000	0.363636	Brain_-_Cortex	0.011439
0.568182	0.963636	Brain_-_Cortex	0.000002
0.709091	0.981818	Brain_-_Cortex	0.000000
0.789394	1.000000	Brain_-_Cortex	0.000000
0.063636	0.781818	Brain_-_Cortex	0.002784
0.292424	0.890909	Brain_-_Cortex	0.000173
0.471212	0.945455	Brain_-_Cortex	0.000010
0.086364	0.781818	Brain_-_Cortex	0.002083
0.815152	1.000000	Brain_-_Cortex	0.000000
0.854545	1.000000	Brain_-_Cortex	0.000000
0.369697	0.945455	Brain_-_Cortex	0.000046
0.545455	0.963636	Brain_-_Cortex	0.000004
0.289394	0.890909	Brain_-_Cortex	0.000194
0.842424	1.000000	Brain_-_Cortex	0.000000
0.701515	0.981818	Brain_-_Cortex	0.000000
0.413636	0.945455	Brain_-_Cortex	0.000024
0.951515	1.000000	Brain_-_Cortex	0.000000
0.540909	0.963636	Brain_-_Cortex	0.000004
0.245455	0.872727	Brain_-_Cortex	0.000337
0.000000	0.236364	Brain_-_Cortex	0.012849
0.636364	0.963636	Brain_-_Cortex	0.000001
0.589394	0.963636	Brain_-_Cortex	0.000002
0.451515	0.945455	Brain_-_Cortex	0.000015
0.212121	0.854545	Brain_-_Cortex	0.000611
0.666667	0.963636	Brain_-_Cortex	0.000000
0.003030	0.545455	Brain_-_Cortex	0.008385
0.375758	0.945455	Brain_-_Cortex	0.000041
0.507576	0.945455	Brain_-_Cortex	0.000005
0.204545	0.854545	Brain_-_Cortex	0.000635
0.456061	0.945455	Brain_-_Cortex	0.000014
0.960606	1.000000	Brain_-_Cortex	0.000000
0.381818	0.945455	Brain_-_Cortex	0.000036
0.684848	0.963636	Brain_-_Cortex	0.000000
0.412121	0.945455	Brain_-_Cortex	0.000024
0.831818	1.000000	Brain_-_Cortex	0.000000
0.337879	0.927273	Brain_-_Cortex	0.000073
0.583333	0.963636	Brain_-_Cortex	0.000002
0.037879	0.745455	Brain_-_Cortex	0.004292
0.710606	1.000000	Brain_-_Cortex	0.000000
0.446970	0.945455	Brain_-_Cortex	0.000016
0.878788	1.000000	Brain_-_Cortex	0.000000
0.500000	0.945455	Brain_-_Cortex	0.000006
0.316667	0.927273	Brain_-_Cortex	0.000107
0.493939	0.945455	Brain_-_Cortex	0.000007
0.307576	0.927273	Brain_-_Cortex	0.000119
0.000000	0.109091	Brain_-_Cortex	0.013980
0.989394	1.000000	Brain_-_Cortex	0.000000
0.913636	1.000000	Brain_-_Cortex	0.000000
0.600000	0.963636	Brain_-_Cortex	0.000001
0.378788	0.945455	Brain_-_Cortex	0.000039
0.707576	0.981818	Brain_-_Cortex	0.000000
0.872727	1.000000	Brain_-_Cortex	0.000000
0.442424	0.945455	Brain_-_Cortex	0.000018
0.407576	0.945455	Brain_-_Cortex	0.000025
0.904545	1.000000	Brain_-_Cortex	0.000000
0.286364	0.890909	Brain_-_Cortex	0.000221
0.290909	0.890909	Brain_-_Cortex	0.000181
0.790909	1.000000	Brain_-_Cortex	0.000000
0.260606	0.872727	Brain_-_Cortex	0.000292
0.000000	0.327273	Brain_-_Cortex	0.012013
0.078788	0.781818	Brain_-_Cortex	0.002403
0.886364	1.000000	Brain_-_Cortex	0.000000
0.601515	0.963636	Brain_-_Cortex	0.000001
0.359091	0.927273	Brain_-_Cortex	0.000055
0.906061	1.000000	Brain_-_Cortex	0.000000
0.281818	0.890909	Brain_-_Cortex	0.000237
0.278788	0.872727	Brain_-_Cortex	0.000262
0.287879	0.890909	Brain_-_Cortex	0.000209
0.440909	0.945455	Brain_-_Cortex	0.000018
0.339394	0.927273	Brain_-_Cortex	0.000070
0.871212	1.000000	Brain_-_Cortex	0.000000
0.000000	0.145455	Brain_-_Cortex	0.013824
0.009091	0.563636	Brain_-_Cortex	0.007258
0.450000	0.945455	Brain_-_Cortex	0.000015
0.972727	1.000000	Brain_-_Cortex	0.000000
0.925758	1.000000	Brain_-_Cortex	0.000000
0.028788	0.745455	Brain_-_Cortex	0.004823
0.410606	0.945455	Brain_-_Cortex	0.000025
0.313636	0.927273	Brain_-_Cortex	0.000111
0.016667	0.709091	Brain_-_Cortex	0.005467
0.783333	1.000000	Brain_-_Cortex	0.000000
0.539394	0.963636	Brain_-_Cortex	0.000004
0.619697	0.963636	Brain_-_Cortex	0.000001
0.350000	0.927273	Brain_-_Cortex	0.000059
0.693939	0.981818	Brain_-_Cortex	0.000000
0.069697	0.781818	Brain_-_Cortex	0.002701
0.630303	0.963636	Brain_-_Cortex	0.000001
0.977273	1.000000	Brain_-_Cortex	0.000000
0.298485	0.890909	Brain_-_Cortex	0.000151
0.777273	1.000000	Brain_-_Cortex	0.000000
0.192424	0.854545	Brain_-_Cortex	0.000667
0.746970	1.000000	Brain_-_Cortex	0.000000
0.269697	0.872727	Brain_-_Cortex	0.000270
0.751515	1.000000	Brain_-_Cortex	0.000000
0.122727	0.818182	Brain_-_Cortex	0.001440
0.787879	1.000000	Brain_-_Cortex	0.000000
0.210606	0.854545	Brain_-_Cortex	0.000614
0.266667	0.872727	Brain_-_Cortex	0.000280
0.516667	0.945455	Brain_-_Cortex	0.000005
0.457576	0.945455	Brain_-_Cortex	0.000014
0.503030	0.945455	Brain_-_Cortex	0.000006
0.377273	0.945455	Brain_-_Cortex	0.000040
0.940909	1.000000	Brain_-_Cortex	0.000000
0.236364	0.872727	Brain_-_Cortex	0.000438
0.039394	0.781818	Brain_-_Cortex	0.003998
0.256061	0.872727	Brain_-_Cortex	0.000303
0.065152	0.781818	Brain_-_Cortex	0.002771
0.042424	0.781818	Brain_-_Cortex	0.003861
0.233333	0.872727	Brain_-_Cortex	0.000452
0.253030	0.872727	Brain_-_Cortex	0.000306
0.513636	0.945455	Brain_-_Cortex	0.000005
0.987879	1.000000	Brain_-_Cortex	0.000000
0.000000	0.200000	Brain_-_Cortex	0.013370
0.677273	0.963636	Brain_-_Cortex	0.000000
0.562121	0.963636	Brain_-_Cortex	0.000002
0.563636	0.963636	Brain_-_Cortex	0.000002
0.392424	0.945455	Brain_-_Cortex	0.000032
0.569697	0.963636	Brain_-_Cortex	0.000002
0.980303	1.000000	Brain_-_Cortex	0.000000
0.346970	0.927273	Brain_-_Cortex	0.000060
0.690909	0.963636	Brain_-_Cortex	0.000000
0.000000	0.436364	Brain_-_Cortex	0.010126
0.724242	1.000000	Brain_-_Cortex	0.000000
0.487879	0.945455	Brain_-_Cortex	0.000008
0.178788	0.854545	Brain_-_Cortex	0.000760
0.193939	0.854545	Brain_-_Cortex	0.000657
0.015152	0.690909	Brain_-_Cortex	0.005557
0.393939	0.945455	Brain_-_Cortex	0.000032
0.321212	0.927273	Brain_-_Cortex	0.000105
0.263636	0.872727	Brain_-_Cortex	0.000281
0.625758	0.963636	Brain_-_Cortex	0.000001
0.031818	0.745455	Brain_-_Cortex	0.004705
0.072727	0.781818	Brain_-_Cortex	0.002580
0.106061	0.818182	Brain_-_Cortex	0.001609
0.524242	0.945455	Brain_-_Cortex	0.000004
0.627273	0.963636	Brain_-_Cortex	0.000001
0.863636	1.000000	Brain_-_Cortex	0.000000
0.983333	1.000000	Brain_-_Cortex	0.000000
0.000000	0.218182	Brain_-_Cortex	0.012976
0.518182	0.945455	Brain_-_Cortex	0.000005
0.490909	0.945455	Brain_-_Cortex	0.000008
0.581818	0.963636	Brain_-_Cortex	0.000002
0.312121	0.927273	Brain_-_Cortex	0.000112
0.406061	0.945455	Brain_-_Cortex	0.000026
0.881818	1.000000	Brain_-_Cortex	0.000000
0.574242	0.963636	Brain_-_Cortex	0.000002
0.537879	0.963636	Brain_-_Cortex	0.000004
0.781818	1.000000	Brain_-_Cortex	0.000000
0.189394	0.854545	Brain_-_Cortex	0.000676
0.642424	0.963636	Brain_-_Cortex	0.000001
0.481818	0.945455	Brain_-_Cortex	0.000008
0.000000	0.400000	Brain_-_Cortex	0.011030
0.948485	1.000000	Brain_-_Cortex	0.000000
0.943939	1.000000	Brain_-_Cortex	0.000000
0.771212	1.000000	Brain_-_Cortex	0.000000
0.703030	0.981818	Brain_-_Cortex	0.000000
0.000000	0.472727	Brain_-_Cortex	0.009820
0.125758	0.818182	Brain_-_Cortex	0.001399
0.669697	0.963636	Brain_-_Cortex	0.000000
0.818182	1.000000	Brain_-_Cortex	0.000000
0.468182	0.945455	Brain_-_Cortex	0.000011
0.650000	0.963636	Brain_-_Cortex	0.000001
0.621212	0.963636	Brain_-_Cortex	0.000001
0.107576	0.818182	Brain_-_Cortex	0.001594
0.483333	0.945455	Brain_-_Cortex	0.000008
0.090909	0.800000	Brain_-_Cortex	0.001940
0.698485	0.981818	Brain_-_Cortex	0.000000
0.436364	0.945455	Brain_-_Cortex	0.000018
0.390909	0.945455	Brain_-_Cortex	0.000032
0.757576	1.000000	Brain_-_Cortex	0.000000
0.512121	0.945455	Brain_-_Cortex	0.000005
0.900000	1.000000	Brain_-_Cortex	0.000000
0.000000	0.418182	Brain_-_Cortex	0.010275
0.356061	0.927273	Brain_-_Cortex	0.000056
0.081818	0.781818	Brain_-_Cortex	0.002260
0.603030	0.963636	Brain_-_Cortex	0.000001
0.362121	0.927273	Brain_-_Cortex	0.000053
0.000000	0.254545	Brain_-_Cortex	0.012623
0.472727	0.945455	Brain_-_Cortex	0.000010
0.151515	0.854545	Brain_-_Cortex	0.001064
0.848485	1.000000	Brain_-_Cortex	0.000000
0.268182	0.872727	Brain_-_Cortex	0.000274
0.150000	0.854545	Brain_-_Cortex	0.001070
0.304545	0.927273	Brain_-_Cortex	0.000119
0.050000	0.781818	Brain_-_Cortex	0.003417
0.990909	1.000000	Brain_-_Cortex	0.000000
0.566667	0.963636	Brain_-_Cortex	0.000002
0.027273	0.727273	Brain_-_Cortex	0.004980
0.465152	0.945455	Brain_-_Cortex	0.000011
0.074242	0.781818	Brain_-_Cortex	0.002580
0.674242	0.963636	Brain_-_Cortex	0.000000
0.901515	1.000000	Brain_-_Cortex	0.000000
0.533333	0.963636	Brain_-_Cortex	0.000004
0.195455	0.854545	Brain_-_Cortex	0.000656
0.380303	0.945455	Brain_-_Cortex	0.000038
0.821212	1.000000	Brain_-_Cortex	0.000000
0.360606	0.927273	Brain_-_Cortex	0.000054
0.825758	1.000000	Brain_-_Cortex	0.000000
0.139394	0.836364	Brain_-_Cortex	0.001166
0.616667	0.963636	Brain_-_Cortex	0.000001
0.116667	0.818182	Brain_-_Cortex	0.001475
0.598485	0.963636	Brain_-_Cortex	0.000001
0.534848	0.963636	Brain_-_Cortex	0.000004
0.331818	0.927273	Brain_-_Cortex	0.000077
0.953030	1.000000	Brain_-_Cortex	0.000000
0.780303	1.000000	Brain_-_Cortex	0.000000
0.215152	0.854545	Brain_-_Cortex	0.000608
0.421212	0.945455	Brain_-_Cortex	0.000022
0.919697	1.000000	Brain_-_Cortex	0.000000
0.807576	1.000000	Brain_-_Cortex	0.000000
0.469697	0.945455	Brain_-_Cortex	0.000010
0.762121	1.000000	Brain_-_Cortex	0.000000
0.656061	0.963636	Brain_-_Cortex	0.000000
0.095455	0.800000	Brain_-_Cortex	0.001858
0.896970	1.000000	Brain_-_Cortex	0.000000
0.728788	1.000000	Brain_-_Cortex	0.000000
0.437879	0.945455	Brain_-_Cortex	0.000018
0.403030	0.945455	Brain_-_Cortex	0.000027
0.865152	1.000000	Brain_-_Cortex	0.000000
0.045455	0.781818	Brain_-_Cortex	0.003719
0.324242	0.927273	Brain_-_Cortex	0.000089
0.806061	1.000000	Brain_-_Cortex	0.000000
0.319697	0.927273	Brain_-_Cortex	0.000106
0.386364	0.945455	Brain_-_Cortex	0.000035
0.328788	0.927273	Brain_-_Cortex	0.000081
0.143939	0.836364	Brain_-_Cortex	0.001119
0.222727	0.872727	Brain_-_Cortex	0.000501
0.363636	0.945455	Brain_-_Cortex	0.000052
0.565152	0.963636	Brain_-_Cortex	0.000002
0.819697	1.000000	Brain_-_Cortex	0.000000
0.548485	0.963636	Brain_-_Cortex	0.000003
0.295455	0.890909	Brain_-_Cortex	0.000167
0.027273	0.745455	Brain_-_Cortex	0.004903
0.098485	0.800000	Brain_-_Cortex	0.001794
0.721212	1.000000	Brain_-_Cortex	0.000000
0.718182	1.000000	Brain_-_Cortex	0.000000
0.000000	0.490909	Brain_-_Cortex	0.009774
0.654545	0.963636	Brain_-_Cortex	0.000000
0.165152	0.854545	Brain_-_Cortex	0.001006
0.112121	0.818182	Brain_-_Cortex	0.001537
0.334848	0.927273	Brain_-_Cortex	0.000075
0.218182	0.872727	Brain_-_Cortex	0.000582
0.051515	0.781818	Brain_-_Cortex	0.003189
0.033333	0.745455	Brain_-_Cortex	0.004674
0.968182	1.000000	Brain_-_Cortex	0.000000
0.024242	0.727273	Brain_-_Cortex	0.005076
0.025758	0.727273	Brain_-_Cortex	0.005063
0.763636	1.000000	Brain_-_Cortex	0.000000
0.527273	0.945455	Brain_-_Cortex	0.000004
0.357576	0.927273	Brain_-_Cortex	0.000056
0.981818	1.000000	Brain_-_Cortex	0.000000
0.946970	1.000000	Brain_-_Cortex	0.000000
0.522727	0.945455	Brain_-_Cortex	0.000005
0.169697	0.854545	Brain_-_Cortex	0.000909
0.453030	0.945455	Brain_-_Cortex	0.000015
0.604545	0.963636	Brain_-_Cortex	0.000001
0.425758	0.945455	Brain_-_Cortex	0.000020
0.510606	0.945455	Brain_-_Cortex	0.000005
0.003030	0.563636	Brain_-_Cortex	0.008331
0.142424	0.836364	Brain_-_Cortex	0.001120
0.742424	1.000000	Brain_-_Cortex	0.000000
0.868182	1.000000	Brain_-_Cortex	0.000000
0.768182	1.000000	Brain_-_Cortex	0.000000
0.201515	0.854545	Brain_-_Cortex	0.000639
0.786364	1.000000	Brain_-_Cortex	0.000000
0.060606	0.781818	Brain_-_Cortex	0.003086
0.039394	0.763636	Brain_-_Cortex	0.004050
0.498485	0.945455	Brain_-_Cortex	0.000006
0.012121	0.618182	Brain_-_Cortex	0.006639
0.801515	1.000000	Brain_-_Cortex	0.000000
0.148485	0.836364	Brain_-_Cortex	0.001082
0.101515	0.818182	Brain_-_Cortex	0.001681
0.409091	0.945455	Brain_-_Cortex	0.000025
0.389394	0.945455	Brain_-_Cortex	0.000033
0.546970	0.963636	Brain_-_Cortex	0.000004
0.915152	1.000000	Brain_-_Cortex	0.000000
0.433333	0.945455	Brain_-_Cortex	0.000018
0.463636	0.945455	Brain_-_Cortex	0.000012
0.419697	0.945455	Brain_-_Cortex	0.000023
0.740909	1.000000	Brain_-_Cortex	0.000000
0.725758	1.000000	Brain_-_Cortex	0.000000
0.012121	0.581818	Brain_-_Cortex	0.006695
0.857576	1.000000	Brain_-_Cortex	0.000000
0.130303	0.818182	Brain_-_Cortex	0.001352
0.000000	0.454545	Brain_-_Cortex	0.010059
0.071212	0.781818	Brain_-_Cortex	0.002633
0.992424	1.000000	Brain_-_Cortex	0.000000
0.628788	0.963636	Brain_-_Cortex	0.000001
0.903030	1.000000	Brain_-_Cortex	0.000000
0.183333	0.854545	Brain_-_Cortex	0.000710
0.104545	0.818182	Brain_-_Cortex	0.001637
0.557576	0.963636	Brain_-_Cortex	0.000003
0.383333	0.945455	Brain_-_Cortex	0.000036
0.877273	1.000000	Brain_-_Cortex	0.000000
0.675758	0.963636	Brain_-_Cortex	0.000000
0.093939	0.800000	Brain_-_Cortex	0.001862
0.015152	0.672727	Brain_-_Cortex	0.005587
0.083333	0.781818	Brain_-_Cortex	0.002220
0.427273	0.945455	Brain_-_Cortex	0.000019
0.731818	1.000000	Brain_-_Cortex	0.000000
0.283333	0.890909	Brain_-_Cortex	0.000231
0.366667	0.945455	Brain_-_Cortex	0.000050
0.160606	0.854545	Brain_-_Cortex	0.001025
0.089394	0.800000	Brain_-_Cortex	0.001955
0.184848	0.854545	Brain_-_Cortex	0.000693
0.036364	0.745455	Brain_-_Cortex	0.004372
0.928788	1.000000	Brain_-_Cortex	0.000000
0.000000	0.054545	Brain_-_Cortex	0.014588
0.448485	0.945455	Brain_-_Cortex	0.000016
0.110606	0.818182	Brain_-_Cortex	0.001553
0.010606	0.563636	Brain_-_Cortex	0.007129
0.993939	1.000000	Brain_-_Cortex	0.000000
0.086364	0.800000	Brain_-_Cortex	0.002077
0.315152	0.927273	Brain_-_Cortex	0.000109
0.022727	0.709091	Brain_-_Cortex	0.005093
0.466667	0.945455	Brain_-_Cortex	0.000011
0.310606	0.927273	Brain_-_Cortex	0.000114
0.398485	0.945455	Brain_-_Cortex	0.000028
0.087879	0.800000	Brain_-_Cortex	0.001957
0.175758	0.854545	Brain_-_Cortex	0.000775
0.166667	0.854545	Brain_-_Cortex	0.000960
0.084848	0.781818	Brain_-_Cortex	0.002085
0.343939	0.927273	Brain_-_Cortex	0.000066
0.706061	0.981818	Brain_-_Cortex	0.000000
0.521212	0.945455	Brain_-_Cortex	0.000005
0.322727	0.927273	Brain_-_Cortex	0.000093
0.384848	0.945455	Brain_-_Cortex	0.000035
0.912121	1.000000	Brain_-_Cortex	0.000000
0.434848	0.945455	Brain_-_Cortex	0.000018
0.115152	0.818182	Brain_-_Cortex	0.001491
0.056061	0.781818	Brain_-_Cortex	0.003113
0.866667	1.000000	Brain_-_Cortex	0.000000
0.556061	0.963636	Brain_-_Cortex	0.000003
0.659091	0.963636	Brain_-_Cortex	0.000000
0.077273	0.781818	Brain_-_Cortex	0.002477
0.803030	1.000000	Brain_-_Cortex	0.000000
0.700000	0.981818	Brain_-_Cortex	0.000000
0.687879	0.963636	Brain_-_Cortex	0.000000
0.216667	0.854545	Brain_-_Cortex	0.000604
0.686364	0.963636	Brain_-_Cortex	0.000000
0.796970	1.000000	Brain_-_Cortex	0.000000
0.043939	0.781818	Brain_-_Cortex	0.003735
0.810606	1.000000	Brain_-_Cortex	0.000000
0.293939	0.890909	Brain_-_Cortex	0.000169
0.528788	0.963636	Brain_-_Cortex	0.000004
0.181818	0.854545	Brain_-_Cortex	0.000711
0.309091	0.927273	Brain_-_Cortex	0.000117
0.271212	0.872727	Brain_-_Cortex	0.000267
0.218182	0.854545	Brain_-_Cortex	0.000593
0.909091	1.000000	Brain_-_Cortex	0.000000
0.109091	0.818182	Brain_-_Cortex	0.001562
0.000000	0.345455	Brain_-_Cortex	0.011891
0.150000	0.836364	Brain_-_Cortex	0.001082
0.809091	1.000000	Brain_-_Cortex	0.000000
0.200000	0.854545	Brain_-_Cortex	0.000641
0.000000	0.018182	Brain_-_Cortex	0.016563
0.637879	0.963636	Brain_-_Cortex	0.000001
0.856061	1.000000	Brain_-_Cortex	0.000000
0.978788	1.000000	Brain_-_Cortex	0.000000
0.119697	0.818182	Brain_-_Cortex	0.001457
0.607576	0.963636	Brain_-_Cortex	0.000001
0.645455	0.963636	Brain_-_Cortex	0.000001
0.022727	0.727273	Brain_-_Cortex	0.005082
0.157576	0.854545	Brain_-_Cortex	0.001046
0.365152	0.945455	Brain_-_Cortex	0.000051
0.827273	1.000000	Brain_-_Cortex	0.000000
0.804545	1.000000	Brain_-_Cortex	0.000000
0.492424	0.945455	Brain_-_Cortex	0.000007
0.059091	0.781818	Brain_-_Cortex	0.003102
0.722727	1.000000	Brain_-_Cortex	0.000000
0.418182	0.945455	Brain_-_Cortex	0.000023
0.415152	0.945455	Brain_-_Cortex	0.000023
0.816667	1.000000	Brain_-_Cortex	0.000000
0.930303	1.000000	Brain_-_Cortex	0.000000
0.830303	1.000000	Brain_-_Cortex	0.000000
0.739394	1.000000	Brain_-_Cortex	0.000000
0.325758	0.927273	Brain_-_Cortex	0.000085
0.496970	0.945455	Brain_-_Cortex	0.000006
0.124242	0.818182	Brain_-_Cortex	0.001404
0.353030	0.927273	Brain_-_Cortex	0.000058
0.131818	0.818182	Brain_-_Cortex	0.001263
0.219697	0.872727	Brain_-_Cortex	0.000536
0.221212	0.872727	Brain_-_Cortex	0.000514
0.850000	1.000000	Brain_-_Cortex	0.000000
0.756061	1.000000	Brain_-_Cortex	0.000000
0.187879	0.854545	Brain_-_Cortex	0.000690
0.890909	1.000000	Brain_-_Cortex	0.000000
0.716667	1.000000	Brain_-_Cortex	0.000000
0.242424	0.872727	Brain_-_Cortex	0.000347
0.156061	0.854545	Brain_-_Cortex	0.001047
0.422727	0.945455	Brain_-_Cortex	0.000022
0.428788	0.945455	Brain_-_Cortex	0.000019
0.303030	0.909091	Brain_-_Cortex	0.000132
0.572727	0.963636	Brain_-_Cortex	0.000002
0.168182	0.854545	Brain_-_Cortex	0.000957
0.663636	0.963636	Brain_-_Cortex	0.000000
0.133333	0.818182	Brain_-_Cortex	0.001233
0.372727	0.945455	Brain_-_Cortex	0.000043
0.404545	0.945455	Brain_-_Cortex	0.000027
